source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
practical,,,,TOPIC: SAFETY SYMBOLS AND HAZARDS,343,Continuity test of rotor winding is:,,Essential before operation,Optional,Performed only for DC motors,Only for bearing check,A,Essential before operation
practical,,,,TOPIC: SAFETY SYMBOLS AND HAZARDS,344,Insulation resistance test is also called:,,Continuity test,Megger test,Voltage test,Current test,B,Megger test
practical,,,,TOPIC: SAFETY SYMBOLS AND HAZARDS,345,"During continuity test, a high resistance indicates:",,Good winding,Open circuit in winding,Short circuit,Proper insulation,B,Open circuit in winding
practical,,,,TOPIC: SAFETY SYMBOLS AND HAZARDS,346,"During insulation resistance test, motor must be:",,Connected to supply,Isolated from supply,Running at full speed,Under load,B,Isolated from supply
practical,,,,TOPIC: SAFETY SYMBOLS AND HAZARDS,347,Continuity test ensures:,,All phases are connected properly,Insulation is perfect,Speed is correct,Torque is sufficient,A,All phases are connected properly
practical,I,Instrument Mechanic,2026-04,All Practical Questions,348,Which tool is used for checking the squareness of a job?,,Divider,Caliper,Try Square,Scriber,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,349,What should never be done with a file?,,Use without a handle,Clean with wire brush,Use on soft metal,Use in a vice,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,350,Which tool is used to make a small depression on metal to start a drill bit?,,Scriber,Center Punch,Divider,Chisel,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,351,Which part of the vice should not be used as an anvil?,,Jaw,Fixed Jaw,Spindle,Solid base,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,352,What is the purpose of using a Vernier Caliper?,,Only outside measurement,"Only inside 
measurement","Measuring inside, outside, and depth",Marking arcs,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,353,Which tool is used for cutting hard materials like iron?,,Hand saw,Hacksaw,Chisel,Scriber,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,354,What is the primary purpose of Personal Protective Equipment (PPE) in the workplace?,,To make employees look professional,To act as a primary barrier against all hazards,To protect the user against hazards when engineering controls are not feasible,To replace the need for supervisor inspection,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,355,"A trainee shows a ""positive safety attitude"" towards PPE when they:",,Wear PPE only when the supervisor is watching,Inspect their PPE for damage before every use,Modify PPE to make it more comfortable,Rely on co-workers to clean their equipment,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,356,"If you find your safety goggles are damaged, what is the correct action?",,"Continue working, but carefully",Fix them with tape and use them,Do not do the task and inform the supervisor immediately,Borrow a pair from a colleague without telling anyone,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,357,When should an employee receive training on PPE?,,Only after they have had an accident,"Once, during their initial onboarding",Before being required to use the PPE,Every five years,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,358,"Which of the following is an example of an ""unsafe act"" regarding PPE?",,Wearing steel-toed boots,Rolling up sleeves while operating a machine,Removing safety glasses because they are fogging up,Reporting a damaged helmet,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,359,PPE training must cover all of the following EXCEPT:,,How to wear the PPE properly,The limitations of the PPE,The brand name of the manufacturer,When the PPE is necessary,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,360,"What does the ""A"" in ABCs of first aid stand for?",,Action,Airway,Assessment,Ambulance,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,361,What is the first step in assessing a casualty?,,Start CPR,B. Check for bleeding,Check for danger,Check for breathing,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,362,What is the correct ratio of chest compressions to breaths in CPR?,,15:01:00,30:2',15:2',30:1',,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,363,How should you treat a minor burn?,,Apply butter,Apply ice,Hold under cool running water,Break the blister,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,364,What is the best method to stop severe bleeding?,,Wash with water,Apply direct pressure,Apply a tourniquet immediately,Elevate the leg,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,365,What is the first aid for a conscious person who is choking?,,Give them water,Perform back blows/abdominal thrusts,Have them lie down,Ask them to cough softly,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,366,"Which is the safest way to store oily, greasy cotton waste in a workshop?",,In an open corner,Under the machine,In a closed metal bin,In a plastic box,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,367,What should be done with sharp metal chips/burrs?,,Cleaned with bare hands,Collected in metal containers,Left on the floor,Swept with hands,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,368,Why should metal chips NOT be removed with bare hands?,,They are dirty,They cause severe cuts/bruises,They are oily,They are heavy,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,369,What is the most common cause of fire in a workshop?,,Dust,Water leakage,Oily cotton waste stored carelessly,Metal scrap,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,370,Oily rags should be disposed of in a container with a _____.,,Hole,Lid,Plastic lining,None of these,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,371,What is the best method to dispose of metal scrap?,,Burning,Recycling/Scrapping,Landfill,Burying,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,372,"Which safety sign color indicates an immediate, life-threatening hazard?",,Yellow,Blue,c) Red,d) Green,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,373,What type of hazard is associated with a Yellow background/black lettering sign?,,Immediate death,Potential minor/moderate injury,Mandatory PPE,Emergency exit,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,374,"""Wear Ear Protection"" is an example of which type of sign?",,Warning,Danger,Mandatory/Personal Safety,Prohibition,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,375,A square or rectangular sign with a green background is used for:,,Warning of danger,Emergency/Safe condition information,Prohibiting actions,Mandatory PPE,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,376,"What is the primary difference between a ""Danger"" sign and a ""Warning"" sign?",,"Danger is for minor hazards,Warning is for serious hazards.",Danger indicates imminent death/serious injury Warning indicates potential death/serious injury.,There is no difference.,Warning signs are always blue.,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,377,"Which color represents prohibition signs, such as ""No Smoking""?",,Red,Blue,Green,Yellow,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,378,What is the most crucial first step if someone is receiving an electric shock?,,Call for an ambulance,Touch them to pull them away,Turn off the main power supply,Pour water to put out fire,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,379,Which of the following is used to protect against short circuits?,,Insulating mats,Fuses or Circuit Breakers,Rubber gloves,Transformer,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,380,What is the safest way to disconnect a power tool before servicing?,,Pull the cord gently,Turn the switch off,Remove the plug-top,Use a metal rod to break the connection,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,381,"When working on live panels, what protective item should you stand on?",,A metallic plate,A wet rug,A rubber insulating mat,A wooden ladder,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,382,What is the minimum distance that should be maintained between electrical equipment and water sources?,,1 foot,3 feet,6 feet,10 feet,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,383,"If an electrical component catches fire, which type of extinguisher should be used?",,Water,Foam,CO2 (Carbon Dioxide),Dry sand,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,384,What does the acronym P.A.S.S. stand for in fire extinguisher operation?,,"Push, Activate,Scan,Spray","Pull, Aim, Squeeze, Sweep","Push, Assess, Spray, Sweep","Pause, Assess, Squeeze, Spray",,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,385,"When using a fire extinguisher, where should you aim the nozzle?",,At the top of the flames,At the base of the fire,In the middle of the fire,To the side of the fire,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,386,Which type of extinguisher is most suitable for electrical fires?,,Water,Foam,CO2 (Carbon Dioxide),Dry Chemical Powder (some types),,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,387,"What is the correct classification of fire involving ordinary combustibles like wood, paper, and cloth?",,Class A,Class B,Class C,Class D,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,388,What is the correct classification of fire involving flammable liquids like gasoline or oil?,,Class A,Class B,Class C,Class K,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,389,"If you are fighting a fire, what should you always ensure?",,You are wearing gloves,You are standing in the middle of the room,You have a clear escape route behind you,You are using the highest pressure setting,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,390,What is the correct method for removing metal chips from a vice or workbench?,,Using hands,Using compressed air,Using a brush,Using clothes,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,391,Which of the following must be fitted to a file before use?,,A tight-fitting handle,A leather washer,A soft grip,A clamp,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,392,What happens if a file is used without a handle?,,The file breaks,The sharp tang can cause injury to the palm,The workpiece gets damaged,The file becomes blunt quickly,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,393,"When hacksawing, which stroke should pressure be applied?",,Return stroke,Both strokes,Forward (cutting) stroke,Sideways stroke,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,394,How should a workpiece be held while filing or sawing?,,Held by hand,Firmly secured in a vice,Supported by another person,Placed loosely on the table,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,395,What is the safety precaution to take if oil spills on the shop floor?,,Leave it to evaporate,Clean it immediately,Cover it with metal chips,Report it after work,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,396,What is the most critical first step before using any power tool?,,Applying lubrication,Cleaning the tool,Inspecting the tool for damage,Setting the tool to maximum speed,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,397,"When using a screwdriver, what safety practice should be followed?",,Use a screwdriver as a chisel if needed.,Hold the workpiece in your hand while tightening.,Choose a tip that fits the screw slot properly.,Use a hammer to force it in.,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,398,What should you do if a tool breaks or malfunctions while you are using it?,,Attempt to repair it immediately.,Put it back in the rack and take a new one.,Continue working slowly.,Report it to your supervisor immediately.,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,399,Which of the following is true regarding power tool cords and hoses?,,They should be stretched tightly to reach the work.,"They should be kept away from heat, oil, and sharp edges.",It is safe to use tools with frayed cords.,They can be removed for better maneuverability.,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,400,"When using a hacksaw, when should you apply pressure?",,Only on the forward stroke.,Only on the backstroke.,On both the forward and backstroke.,Never apply pressure.,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,401,What is the safe practice for using a bench vise?,,Use it as an anvil for heavy hammering.,Always keep hands/clothing away from moving parts.,Over-tighten to ensure the piece does not move.,Use it to hold hot metal.,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,402,"Which hand tool is primarily used for tightening or loosening slotted, cross-recessed, or star-headed screws?",,Spanner,Pliers,Screwdriver,Hammer,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,403,Which type of pliers is most suitable for forming loops or curves in thin wire for electrical work?,,Combination Pliers,Round Nose Pliers,Side Cutting Pliers,Flat Nose Pliers,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,404,A spanner with both an open-end and a closed-ring end of the same size is called a:,,Box Spanner,Adjustable Spanner,Combination Spanner,Ring Spanner,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,405,What is the specific use of a ball peen hammer in a metalworking workshop?,,Removing nails from wood,Driving heavy posts,Shaping rivet ends and general-purpose striking,Breaking apart large objects,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,406,Which tool is used to scribe arcs or circles on a metal surface?,,Steel Rule,Center Punch,Scriber,Wing Compass,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,407,What is the primary purpose of an electrician’s knife?,,Cutting metal rods,Skinning or stripping insulation from cables,Loosening screws,Punching holes,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,408,What is the primary purpose of visually inspecting raw materials for scaling and corrosion?,,To measure the exact dimensions of the material,To identify surface defects that could affect structural integrity or surface finish,To determine the tensile strength of the material,To measure the chemical composition,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,409,"Which of the following is considered a ""critical"" defect that often leads to the rejection of raw material during visual inspection?",,Light dust,Uniform surface color,Pitting corrosion,Protective coating,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,410,What is the best technique for inspecting the internal surfaces of a long pipe for rust?,,Looking from one end with the naked eye,Using a borescope,Tapping the pipe,Measuring with a micrometer,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,411,"When inspecting raw materials, what does ""mill scale"" usually indicate?",,A protective coating,A surface imperfection formed during hot rolling,Mechanical damage,Clean metal surface,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,412,Which of the following visual aids is most useful for inspecting small pits or cracks during material inspection?,,Measuring tape,Magnifying glass,Feeler gauge,Torch,,
practical,I,Instrument Mechanic,2026-04,All Practical Questions,413,"According to standard visual inspection guidelines, when is a rusty raw material generally considered ""not acceptable""?",,"When it is covered in light, loose dust",When the corrosion is minor and superficial,"When the rust is deep (pitting), scaling, or flakes off, reducing the material thickness",When the material is stored indoors,,
