source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,399,"Which alloy is commonly used in ""60/40"" soft solder?",,Copper and Zinc,Aluminum and Tin,Silver and Gold,Tin and Lead,D,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,400,The process of removing a soldered component from a PCB is called:,,Re-soldering,De-soldering,Welding,Brazing,B,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,401,Which tool uses capillary action to remove molten solder?,,De-soldering wick (braid),Solder sucker,Soldering gun,Blow lamp,A,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,402,What is the effect of using a dirty or oxidized soldering iron tip?,,It gets hotter than usual,"It prevents heat transfer and solder won't ""stick""",It makes the joint stronger,It saves electricity,B,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,403,"A ""Cold Solder Joint"" is usually caused by:",,Too much solder,Insufficient heat during the soldering process,Using the wrong flux,High-quality solder,B,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,404,"Why is ""Tinning"" of the soldering iron tip performed?",,To make the iron look new,To reduce the weight of the iron,To stop the iron from heating,To protect the tip from oxidation,D,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,405,Which soldering tool is best suited for soldering sensitive Integrated Circuits (ICs)?,,Large soldering gun,Blow torch,Temperature-controlled soldering station,Hammer-head iron,C,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,406,"In electronics, ""Soft Soldering"" is generally performed at temperatures below:",,100 DEGREE C,450 DEGREE C,1000 DEGREE C,2000 DEGREE C,B,
theory,I,Instrument Mechanic,2026-04,22) Definition and purpose of soldering and disordering. Soft soldering. Types of soldering irons. Solder & flux. Care & precaution of soldering. De-soldering tools and method of use.,407,"While soldering, where should the solder be applied?",,To the joint (component lead and pad) once it is heated,Directly to the tip of the iron only,On the handle of the iron,On the flux bottle,A,
theory,I,Instrument Mechanic,2026-04,23) Ohm's law & Kirchhoff s laws. Series & parallel circuits.,408,Kirchhoff’s Current Law (KCL) is based on the law of conservation of,,Energy,Mass,Charge,Momentum,C,
theory,I,Instrument Mechanic,2026-04,23) Ohm's law & Kirchhoff s laws. Series & parallel circuits.,409,"According to Ohm's Law, if the resistance in a circuit is doubled while the voltage remains constant, the current will be",,Double,Be Halved,Stay the same,Quadruple,B,
theory,I,Instrument Mechanic,2026-04,23) Ohm's law & Kirchhoff s laws. Series & parallel circuits.,410,"In a series circuit, which electrical quantity remains the same at all points?",,Voltage,Resistance,Current,Power,C,
theory,I,Instrument Mechanic,2026-04,23) Ohm's law & Kirchhoff s laws. Series & parallel circuits.,411,Which formula represents Ohm's Law correctly?,,I= VR,R=VI,V=IR,V=I/R,C,
theory,I,Instrument Mechanic,2026-04,23) Ohm's law & Kirchhoff s laws. Series & parallel circuits.,412,Three resistors of 10 Ohm each are connected in series. What is the total resistance?,,3.33 ohm,30 ohm,10 ohm,100 ohm,B,
theory,I,Instrument Mechanic,2026-04,24 )Primary & secondary cells and batteries. {Liquid & dry).,413,Which of the following is an example of a Primary Cell?,,Lead-Acid Cell,Nickel-Cadmium Cell,Zinc-Carbon Dry Cell,Lithium-Ion Cell,C,
theory,I,Instrument Mechanic,2026-04,24 )Primary & secondary cells and batteries. {Liquid & dry).,414,A Secondary Cell is one that,,Can be used only once,Can be recharged and reused,Does not use chemicals,Produces AC voltage,B,
theory,I,Instrument Mechanic,2026-04,24 )Primary & secondary cells and batteries. {Liquid & dry).,415,What is the approximate voltage of a single fully charged Zinc-Carbon dry cell?,,1.1 V,1.5 V,2.2 V,12 V,B,
theory,I,Instrument Mechanic,2026-04,24 )Primary & secondary cells and batteries. {Liquid & dry).,416,Which type of battery is most commonly used in mobile phones and laptops? A,,Lead- Acid,Silver - Oxide,Lithium - Ion,Zinc- Chloride,C,
theory,I,Instrument Mechanic,2026-04,24 )Primary & secondary cells and batteries. {Liquid & dry).,417,"The ""Dry Cell"" is called dry because: A)  B) C)r D)",,It contains no liquid at all,It is made of dry wood,It is used only in dry weathe,The electrolyte is in the form of a moist paste,D,
theory,I,Instrument Mechanic,2026-04,"25) Maintenance free batteries construction-charging, efficiency-use, advantage",418,. What is the full form of VRLA battery?,,Very Reliable Lead Acid,Valve Regulated Lead Acid,Voltage Reduced Lead Acid,Vacuum Regulated Lead Acid,B,
theory,I,Instrument Mechanic,2026-04,"25) Maintenance free batteries construction-charging, efficiency-use, advantage",419,What happens if an MF battery is severely overcharged?,,The safety valve opens and the battery may swell/dry out,It becomes more powerful,It automatically turns off,The liquid turns into gold,A,
theory,I,Instrument Mechanic,2026-04,"25) Maintenance free batteries construction-charging, efficiency-use, advantage",420,"Why is ""topping up"" not required in maintenance-free batteries?",,They don't use electrolyte,They are made of solid metal,Oxygen and hydrogen recombine internally to form water,They never get hot,C,
theory,I,Instrument Mechanic,2026-04,"25) Maintenance free batteries construction-charging, efficiency-use, advantage",421,hich charging method is most recommended for MF batteries?,,Constant Voltage,Constant Current,High Pulse,Manual Hand Cranking,A,
theory,I,Instrument Mechanic,2026-04,"25) Maintenance free batteries construction-charging, efficiency-use, advantage",422,Maintenance-free batteries are also known a,,Primary cells,Solar panels,Wet cells,Sealed Lead Acid (SLA) batteries,D,
theory,I,Instrument Mechanic,2026-04,26) Switches and types.,423,A switch that has one input and can select between two different outputs is called,,SPST,SPDT,DPST,DPDT,B,
theory,I,Instrument Mechanic,2026-04,26) Switches and types.,424,"Which type of switch is commonly used as an ""Emergency Stop"" button in industrial machines?",,Normally Closed (NC) Push Button,Toggle switch,Rotary switch,Slide switch,A,
theory,I,Instrument Mechanic,2026-04,26) Switches and types.,425,"To reverse the direction of a DC motor, which of the following switches is most suitable?",,SPST,DPST,DPDT,Limit Switch,C,
theory,I,Instrument Mechanic,2026-04,26) Switches and types.,426,Which switch is operated by the movement of a machine part or a robotic arm?,,Push button,Limit switch,Intermediate switch,Knife switch,B,
theory,I,Instrument Mechanic,2026-04,26) Switches and types.,427,"The term ""Pole"" in a switch refers to:",,The maximum voltage rating,The length of the handle,The number of position,The number of independent circuits it controls,D,
theory,I,Instrument Mechanic,2026-04,"27) Magnet and magnetism, magnetic properties. Magnetic campus and its uses.",428,Which of the following is a ferromagnetic material?,,Aluminum,Copper,Soft Iron,Wood,C,
theory,I,Instrument Mechanic,2026-04,"27) Magnet and magnetism, magnetic properties. Magnetic campus and its uses.",429,"If a bar magnet is broken into two pieces, each piece will have",,Only a North pole,Only a South pole,No poles,Both North and South poles,D,
theory,I,Instrument Mechanic,2026-04,"27) Magnet and magnetism, magnetic properties. Magnetic campus and its uses.",430,A material that is weakly repelled by a magnet is known as,,Ferromagnetic,Diamagnetic,Paramagnetic,Electromagnet,B,
theory,I,Instrument Mechanic,2026-04,"27) Magnet and magnetism, magnetic properties. Magnetic campus and its uses.",431,The property of a magnet to attract iron filings is strongest at the,,Center,Poles,Top Surface only,Side edges,B,
theory,I,Instrument Mechanic,2026-04,"27) Magnet and magnetism, magnetic properties. Magnetic campus and its uses.",432,"""Retentivity"" refers to a material's ability to: A) B)  C)  D) Answer: C",,Conduct electricity,Resist heat,Retain magnetism after the field is removed,Repel water,C,
theory,I,Instrument Mechanic,2026-04,"28) Explanation of Electro-magnetism, Advantages, disadvantages application",433,What is the unit of Magnetic Flux?,,Volt,Weber,Ampere,Ohm,B,
theory,I,Instrument Mechanic,2026-04,"28) Explanation of Electro-magnetism, Advantages, disadvantages application",434,Which device uses electromagnetism to open or close a circuit automatically?,,Fuse,Diode,Rheostat,Relay,D,
theory,I,Instrument Mechanic,2026-04,"28) Explanation of Electro-magnetism, Advantages, disadvantages application",435,The material used for the core of an electromagnet is usually,,Wood,Copper,Soft Iron,Aluminium,C,
theory,I,Instrument Mechanic,2026-04,"28) Explanation of Electro-magnetism, Advantages, disadvantages application",436,What happens to the strength of an electromagnet if the number of turns in the coil is increased?,,Strength decreases,Strength increases,Strength remains the same,Magnetism disappears,B,
theory,I,Instrument Mechanic,2026-04,"28) Explanation of Electro-magnetism, Advantages, disadvantages application",437,A coil of wire that acts as a magnet when carrying an electric current is called a,,Resistor,Capacitor,Solenoid,Insulator,C,
theory,I,Instrument Mechanic,2026-04,29 )  E.M. relay & its types.,438,The main function of an electromagnetic relay is to,,Increase the voltage of a circuit,Use a low-power signal to control a high-power circui,Store electrical energy like a battery,Convert AC to DC,B,
theory,I,Instrument Mechanic,2026-04,29 )  E.M. relay & its types.,439,Which part of the relay creates the magnetic force needed to move the contacts?,,The armature,The Spring,The Coil (Solenoid),The Base,C,
theory,I,Instrument Mechanic,2026-04,29 )  E.M. relay & its types.,440,"A ""Normally Open"" (NO) contact in a relay means",,The circuit is closed when the relay is OFF,The circuit is open when the relay is OFF,The relay is broken,The coil is burnt out,B,
theory,I,Instrument Mechanic,2026-04,29 )  E.M. relay & its types.,441,"Which type of relay is designed to switch very high currents, such as those used by industrial motors?",,Read Relay,Signal Relay,Solid State Relay,Contactor,D,
theory,I,Instrument Mechanic,2026-04,29 )  E.M. relay & its types.,442,What happens to the armature of a relay when the coil is energized?,,It is repelled by the coil,It is attracted toward the core by magnetic force,It starts to rotate like a motor,It melts immediately,B,
theory,I,Instrument Mechanic,2026-04,"30) Principles of alternating current, A.C & DC electricity",443,What is the standard frequency of AC power in most of North America?,,50 Hz,60 Hz,100 Hz,120 Hz,B,
theory,I,Instrument Mechanic,2026-04,"30) Principles of alternating current, A.C & DC electricity",444,Which of the following is a primary source of Direct Current (DC)?,,Wind turbine,Wall outlet,Battery,Hydroelectric dam,C,
theory,I,Instrument Mechanic,2026-04,"30) Principles of alternating current, A.C & DC electricity",445,"In an AC sine wave, what is the ""Peak Value""?",,The average value of the wave,The value at 0 degrees,The total width of one cycle,The maximum displacement from the zero-line,D,
